lx,ly,lz,dlx_dt,dly_dt,dlz_dt
-0.1263130175659884,-0.8865470878217713,0.2752370254738799,0.04066843056576583,-0.023177346155661728,-0.055991218938553626
-0.12550108899552395,-0.8870082069493653,0.2741205117991343,0.040524523943165414,-0.022934948497867823,-0.05566024796005621
-0.12469203269466272,-0.8874645009698596,0.2730106115600866,0.040381204357941416,-0.02269483206842679,-0.05532987628514314
-0.12388583687785323,-0.8879160153055561,0.27190731271631896,0.04023847627325261,-0.022456976659379544,-0.05500010931668878
-0.12308248967130964,-0.8883627949757126,0.27081060312125144,0.04009634404964223,-0.022221362174368375,-0.05467095226848695
-0.12228197911504822,-0.8888048845987803,0.26972047052589654,0.039954811946616375,-0.02198796862916577,-0.05434241016793045
-0.12148429316489247,-0.8892423283946511,0.2686369025825609,0.03981388412420725,-0.021756776152165654,-0.05401448785866369
-0.12068941969444706,-0.889675170186915,0.26755988684849374,0.0396735646445209,-0.021527764984837754,-0.0536871900032086
-0.11989734649704104,-0.8901034534051256,0.2664894107894835,0.039533857473269415,-0.021300915482146007,-0.053360521085563585
-0.11910806128764048,-0.890527221087074,0.2654254617834024,0.039394766481287785,-0.02107620811293185,-0.053034485413775694
-0.118321551704731,-0.8909465158810698,0.2643680271237,0.039256295446035455,-0.020853623460263065,-0.05270908712248597
-0.11753780531217041,-0.8913613800482286,0.26331709402284603,0.03911844805308219,-0.020633142221749168,-0.052384330175448114
-0.11675680960101173,-0.8917718554647666,0.26227264961572333,0.03898122789757903,-0.020414745209823913,-0.05206021836802035
-0.11597855199129702,-0.8921779836242983,0.2612346809629708,0.03884463848571337,-0.02019841335199587,-0.05173675532963061
-0.1152030198338222,-0.8925798056401417,0.260203175054278,0.03870868323614919,-0.019984127691067666,-0.051413944526215206
-0.11443020041187327,-0.8929773622476248,0.2591781188116303,0.03857336548145186,-0.01977186938532477,-0.05109178926263083
-0.11366008094293416,-0.8933706938063978,0.2581594990925069,0.038438688469497495,-0.019561619708694446,-0.05077029268504021
-0.11289264858036652,-0.8937598403027469,0.25714730269303115,0.0383046553648676,-0.019353360050875672,-0.05044945778327125
-0.11212789041506181,-0.8941448413519109,0.2561415163510735,0.03817126925022808,-0.01914707191744062,-0.050129287393149945
-0.11136579347706596,-0.8945257362003993,0.25514212674930886,0.03803853312769352,-0.018942736929908614,-0.04980978419880703
-0.11060634473717686,-0.894902563728312,0.25414912051822736,0.037906449920176236,-0.01874033682579291,-0.04949095073495853
-0.10984953110851504,-0.8952753624516593,0.2531624842391001,0.037775022472720465,-0.018539853458621317,-0.04917278938916032
-0.10909533944806785,-0.8956441705246819,0.25218220444690015,0.037644253553821616,-0.01834126879793108,-0.04885530240403667
-0.10834375655820727,-0.8960090257421716,0.251208267633179,0.03751414585673056,-0.01814456492923875,-0.048538491879483156
-0.10759476918818203,-0.8963699655417894,0.25024066024889935,0.03738470200074341,-0.017949724053985733,-0.04822235977484376
-0.1068483640355838,-0.8967270270063842,0.24927936870722464,0.03725592453247631,-0.017756728489460038,-0.04790690791106246
-0.10610452774778821,-0.8970802468663078,0.2483243793862656,0.037127815927125635,-0.017565560668694868,-0.04759213797280943
-0.8590367506337139,0.266530127351164,-0.7701442379410385,0.03421110696953168,0.4410548024534317,0.11447958727286693
-0.8583422709903832,0.27533442913386597,-0.7678177472051809,0.035234443517598246,0.43936695256187663,0.11816558959230161
-0.8576274707498079,0.2841044705779028,-0.7654177723121334,0.03624310182894272,0.43762887209000484,0.12182789926521999
-0.8568926473383083,0.2928392533291532,-0.7629447932879466,0.037236697266301244,0.4358411891289913,0.1254659015148958
-0.8561381057830796,0.30153779173397893,-0.7603993023011355,0.038214854408657115,0.43400454554057966,0.12907899691857075
-0.8553641585261464,0.310199113108887,-0.7577818033528444,0.03917720722168422,0.4321195963808877,0.13266660167997002
